country,dataDate,confirmed
Togo,2020-06-27,615
Togo,2020-06-28,642
Togo,2020-06-29,643
Togo,2020-06-30,650
Togo,2020-07-01,661
Togo,2020-07-02,667
Togo,2020-07-03,671
Togo,2020-07-04,676
Togo,2020-07-05,680
Togo,2020-07-06,680
Togo,2020-07-07,689
Togo,2020-07-08,695
Togo,2020-07-09,704
Togo,2020-07-10,710
Togo,2020-07-11,710
Togo,2020-07-12,720
Togo,2020-07-13,721
Togo,2020-07-14,731
Togo,2020-07-15,740
Togo,2020-07-16,749
Togo,2020-07-17,766
Togo,2020-07-18,774
Togo,2020-07-19,778
Togo,2020-07-20,783
Togo,2020-07-21,790
Togo,2020-07-22,806
Togo,2020-07-23,828
Togo,2020-07-24,839
Togo,2020-07-25,853
Togo,2020-07-26,868
Togo,2020-07-27,874
Togo,2020-07-28,896
Togo,2020-07-29,896
Togo,2020-07-30,908
Togo,2020-07-31,941
Togo,2020-08-01,958
Togo,2020-08-02,961
Togo,2020-08-03,976
Togo,2020-08-04,988
Togo,2020-08-05,1001
Togo,2020-08-06,1012
Togo,2020-08-07,1028
Togo,2020-08-08,1046
Togo,2020-08-09,1060
Togo,2020-08-10,1067
Togo,2020-08-11,1070
Togo,2020-08-12,1092
Togo,2020-08-13,1104
Togo,2020-08-14,1124
Togo,2020-08-15,1130
Togo,2020-08-16,1147
Togo,2020-08-17,1154
Togo,2020-08-18,1173
Togo,2020-08-19,1190
Togo,2020-08-20,1212
Togo,2020-08-21,1239
Togo,2020-08-22,1275
Togo,2020-08-23,1277
Togo,2020-08-24,1295
Togo,2020-08-25,1309
Togo,2020-08-26,1326
Togo,2020-08-27,1326
Togo,2020-08-28,1365
Togo,2020-08-29,1390
Togo,2020-08-30,1396
Togo,2020-08-31,1400
Togo,2020-09-01,1416
Togo,2020-09-02,1434
Togo,2020-09-03,1443
Togo,2020-09-04,1457
Togo,2020-09-05,1477
Togo,2020-09-06,1488
Togo,2020-09-07,1493
Togo,2020-09-08,1513
Togo,2020-09-09,1528
Togo,2020-09-10,1537
Togo,2020-09-11,1548
Togo,2020-09-12,1555
Togo,2020-09-13,1572
Togo,2020-09-14,1578
Togo,2020-09-15,1595
Togo,2020-09-16,1608
Togo,2020-09-17,1618
Togo,2020-09-18,1640
Togo,2020-09-19,1659
Togo,2020-09-20,1666
Togo,2020-09-21,1669
Togo,2020-09-22,1683
Togo,2020-09-23,1701
Togo,2020-09-24,1707
Togo,2020-09-25,1722
Togo,2020-09-26,1736
Togo,2020-09-27,1743
Togo,2020-09-28,1749
Togo,2020-09-29,1759
Togo,2020-09-30,1784
Togo,2020-10-01,1809
Togo,2020-10-02,1818
Togo,2020-10-03,1840
Togo,2020-10-04,1854
Togo,2020-10-05,1864
Togo,2020-10-06,1881
Togo,2020-10-07,1898
Togo,2020-10-08,1907
Togo,2020-10-09,1921
Togo,2020-10-10,1935
Togo,2020-10-11,1940
Togo,2020-10-12,1949
Togo,2020-10-13,1972
Togo,2020-10-14,1983
Togo,2020-10-15,1996
Togo,2020-10-16,2027
Togo,2020-10-17,2049
Togo,2020-10-18,2057
Togo,2020-10-19,2071
Togo,2020-10-20,2104
Togo,2020-10-21,2120
Togo,2020-10-22,2139
Togo,2020-10-23,2162
Togo,2020-10-24,2187
Togo,2020-10-25,2200
Togo,2020-10-26,2204
Togo,2020-10-27,2229
Togo,2020-10-28,2238
Togo,2020-10-29,2296
Togo,2020-10-30,2312
Togo,2020-10-31,2331
Togo,2020-11-01,2357
Togo,2020-11-02,2364
Togo,2020-11-03,2381
Togo,2020-11-04,2406
Togo,2020-11-05,2442
Togo,2020-11-06,2460
Togo,2020-11-07,2483
Togo,2020-11-08,2516
Togo,2020-11-09,2523
Togo,2020-11-10,2558
Togo,2020-11-11,2593
Togo,2020-11-12,2605
Togo,2020-11-13,2627
Togo,2020-11-14,2651
Togo,2020-11-15,2675
Togo,2020-11-16,2693
Togo,2020-11-17,2722
Togo,2020-11-18,2752
Togo,2020-11-19,2771
Togo,2020-11-20,2796
Togo,2020-11-21,2829
Togo,2020-11-22,2843
Togo,2020-11-23,2854
Togo,2020-11-24,2872
Togo,2020-11-25,2889
Togo,2020-11-26,2904
Togo,2020-11-27,2926
Togo,2020-11-28,2946
Togo,2020-11-29,2962
Togo,2020-11-30,2974
Togo,2020-12-01,2997
Togo,2020-12-02,3014
Togo,2020-12-03,3039
Togo,2020-12-04,3051
Togo,2020-12-05,3051
Togo,2020-12-06,3095
Togo,2020-12-07,3111
Togo,2020-12-08,3132
Togo,2020-12-09,3151
Togo,2020-12-10,3182
Togo,2020-12-11,3202
Togo,2020-12-12,3221
Togo,2020-12-13,3251
Togo,2020-12-14,3266
Togo,2020-12-15,3295
Togo,2020-12-16,3315
Togo,2020-12-17,3330
Togo,2020-12-18,3350
Togo,2020-12-19,3396
Togo,2020-12-20,3416
Togo,2020-12-21,3436
Togo,2020-12-22,3467
Togo,2020-12-23,3494
Togo,2020-12-24,3520
Togo,2020-12-25,3546
Togo,2020-12-26,3555
Togo,2020-12-27,3555
Togo,2020-12-28,3576
Togo,2020-12-29,3604
Togo,2020-12-30,3611
Togo,2020-12-31,3633
Togo,2021-01-01,3662
Togo,2021-01-02,3683
Togo,2021-01-03,3702
Togo,2021-01-04,3722
Togo,2021-01-05,3770
Togo,2021-01-06,3807
Togo,2021-01-07,3845
Togo,2021-01-08,3894
Togo,2021-01-09,3932
Togo,2021-01-10,3957
Togo,2021-01-11,3978
Togo,2021-01-12,4045
Togo,2021-01-13,4109
Togo,2021-01-14,4165
Togo,2021-01-15,4220
Togo,2021-01-16,4272
Togo,2021-01-17,4302
Togo,2021-01-18,4324
Togo,2021-01-19,4383
Togo,2021-01-20,4459
Togo,2021-01-21,4505
Togo,2021-01-22,4545
Togo,2021-01-23,4636
Togo,2021-01-24,4662
Togo,2021-01-25,4682
Togo,2021-01-26,4682
Togo,2021-01-27,4870
Togo,2021-01-28,4922
Togo,2021-01-29,4922
Togo,2021-01-30,5041
Togo,2021-01-31,5074
Togo,2021-02-01,5092
Togo,2021-02-02,5166
Togo,2021-02-03,5224
Togo,2021-02-04,5290
Togo,2021-02-05,5356
Togo,2021-02-06,5436
Togo,2021-02-07,5483
Togo,2021-02-08,5496
Togo,2021-02-09,5576
Togo,2021-02-10,5606
Togo,2021-02-11,5687
Togo,2021-02-12,5757
Togo,2021-02-13,5823
Togo,2021-02-14,5874
Togo,2021-02-15,5882
Togo,2021-02-16,5953
Togo,2021-02-17,6007
Togo,2021-02-18,6085
Togo,2021-02-19,6182
Togo,2021-02-20,6268
Togo,2021-02-21,6319
Togo,2021-02-22,6348
Togo,2021-02-23,6466
Togo,2021-02-24,6548
Togo,2021-02-25,6637
Togo,2021-02-26,6730
Togo,2021-02-27,6851
Togo,2021-02-28,6901
Togo,2021-03-01,6933
Togo,2021-03-02,7086
Togo,2021-03-03,7188
Togo,2021-03-04,7323
Togo,2021-03-05,7428
Togo,2021-03-06,7521
Togo,2021-03-07,7570
Togo,2021-03-08,7598
Togo,2021-03-09,7680
Togo,2021-03-10,7737
Togo,2021-03-11,7857
Togo,2021-03-12,7953
Togo,2021-03-13,7953
Togo,2021-03-14,8070
Togo,2021-03-15,8222
Togo,2021-03-16,8322
Togo,2021-03-17,8472
Togo,2021-03-18,8582
Togo,2021-03-19,8695
Togo,2021-03-20,8839
Togo,2021-03-21,8918
Togo,2021-03-22,8960
Togo,2021-03-23,9147
Togo,2021-03-24,9147
Togo,2021-03-25,9506
Togo,2021-03-26,9676
Togo,2021-03-27,9676
Togo,2021-03-28,9955
Togo,2021-03-29,9992
Togo,2021-03-30,10249
Togo,2021-03-31,10249
Togo,2021-04-01,10654
Togo,2021-04-02,10848
Togo,2021-04-03,11064
Togo,2021-04-04,11187
Togo,2021-04-05,11249
Togo,2021-04-06,11310
Togo,2021-04-07,11501
Togo,2021-04-08,11649
Togo,2021-04-09,11814
Togo,2021-04-10,11947
Togo,2021-04-11,12006
Togo,2021-04-12,12034
Trinidad And Tobago,2020-01-22,0
Trinidad And Tobago,2020-01-23,0
Trinidad And Tobago,2020-01-24,0
Trinidad And Tobago,2020-01-25,0
Trinidad And Tobago,2020-01-26,0
Trinidad And Tobago,2020-01-27,0
Trinidad And Tobago,2020-01-28,0
Trinidad And Tobago,2020-01-29,0
Trinidad And Tobago,2020-01-30,0
Trinidad And Tobago,2020-01-31,0
Trinidad And Tobago,2020-02-01,0
Trinidad And Tobago,2020-02-02,0
Trinidad And Tobago,2020-02-03,0
Trinidad And Tobago,2020-02-04,0
Trinidad And Tobago,2020-02-05,0
Trinidad And Tobago,2020-02-06,0
Trinidad And Tobago,2020-02-07,0
Trinidad And Tobago,2020-02-08,0
Trinidad And Tobago,2020-02-09,0
Trinidad And Tobago,2020-02-10,0
Trinidad And Tobago,2020-02-11,0
Trinidad And Tobago,2020-02-12,0
Trinidad And Tobago,2020-02-13,0
Trinidad And Tobago,2020-02-14,0
Trinidad And Tobago,2020-02-15,0
Trinidad And Tobago,2020-02-16,0
Trinidad And Tobago,2020-02-17,0
Trinidad And Tobago,2020-02-18,0
Trinidad And Tobago,2020-02-19,0
Trinidad And Tobago,2020-02-20,0
Trinidad And Tobago,2020-02-21,0
Trinidad And Tobago,2020-02-22,0
Trinidad And Tobago,2020-02-23,0
Trinidad And Tobago,2020-02-24,0
Trinidad And Tobago,2020-02-25,0
Trinidad And Tobago,2020-02-26,0
Trinidad And Tobago,2020-02-27,0
Trinidad And Tobago,2020-02-28,0
Trinidad And Tobago,2020-02-29,0
Trinidad And Tobago,2020-03-01,0
Trinidad And Tobago,2020-03-02,0
Trinidad And Tobago,2020-03-03,0
Trinidad And Tobago,2020-03-04,0
Trinidad And Tobago,2020-03-05,0
Trinidad And Tobago,2020-03-06,0
Trinidad And Tobago,2020-03-07,0
Trinidad And Tobago,2020-03-08,0
Trinidad And Tobago,2020-03-09,0
Trinidad And Tobago,2020-03-10,0
Trinidad And Tobago,2020-03-11,0
Trinidad And Tobago,2020-03-12,0
Trinidad And Tobago,2020-03-13,0
Trinidad And Tobago,2020-03-14,2
Trinidad And Tobago,2020-03-15,2
Trinidad And Tobago,2020-03-16,4
Trinidad And Tobago,2020-03-17,5
Trinidad And Tobago,2020-03-18,7
Trinidad And Tobago,2020-03-19,9
Trinidad And Tobago,2020-03-20,9
Trinidad And Tobago,2020-03-21,49
Trinidad And Tobago,2020-03-22,50
Trinidad And Tobago,2020-03-23,51
Trinidad And Tobago,2020-03-24,57
Trinidad And Tobago,2020-03-25,60
Trinidad And Tobago,2020-03-26,65
Trinidad And Tobago,2020-03-27,66
Trinidad And Tobago,2020-03-28,74
Trinidad And Tobago,2020-03-29,78
Trinidad And Tobago,2020-03-30,82
Trinidad And Tobago,2020-03-31,87
Trinidad And Tobago,2020-04-01,90
Trinidad And Tobago,2020-04-02,94
Trinidad And Tobago,2020-04-03,98
Trinidad And Tobago,2020-04-04,103
Trinidad And Tobago,2020-04-05,104
Trinidad And Tobago,2020-04-06,105
Trinidad And Tobago,2020-04-07,107
Trinidad And Tobago,2020-04-08,107
Trinidad And Tobago,2020-04-09,109
Trinidad And Tobago,2020-04-10,109
Trinidad And Tobago,2020-04-11,112
Trinidad And Tobago,2020-04-12,113
Trinidad And Tobago,2020-04-13,113
Trinidad And Tobago,2020-04-14,113
Trinidad And Tobago,2020-04-15,114
Trinidad And Tobago,2020-04-16,114
Trinidad And Tobago,2020-04-17,114
Trinidad And Tobago,2020-04-18,114
Trinidad And Tobago,2020-04-19,114
Trinidad And Tobago,2020-04-20,114
Trinidad And Tobago,2020-04-21,115
Trinidad And Tobago,2020-04-22,115
Trinidad And Tobago,2020-04-23,115
Trinidad And Tobago,2020-04-24,115
Trinidad And Tobago,2020-04-25,115
Trinidad And Tobago,2020-04-26,115
Trinidad And Tobago,2020-04-27,116
Trinidad And Tobago,2020-04-28,116
Trinidad And Tobago,2020-04-29,116
Trinidad And Tobago,2020-04-30,116
Trinidad And Tobago,2020-05-01,116
Trinidad And Tobago,2020-05-02,116
Trinidad And Tobago,2020-05-03,116
Trinidad And Tobago,2020-05-04,116
Trinidad And Tobago,2020-05-05,116
Trinidad And Tobago,2020-05-06,116
Trinidad And Tobago,2020-05-07,116
Trinidad And Tobago,2020-05-08,116
Trinidad And Tobago,2020-05-09,116
Trinidad And Tobago,2020-05-10,116
Trinidad And Tobago,2020-05-11,116
Trinidad And Tobago,2020-05-12,116
Trinidad And Tobago,2020-05-13,116
Trinidad And Tobago,2020-05-14,116
Trinidad And Tobago,2020-05-15,116
Trinidad And Tobago,2020-05-16,116
Trinidad And Tobago,2020-05-17,116
Trinidad And Tobago,2020-05-18,116
Trinidad And Tobago,2020-05-19,116
Trinidad And Tobago,2020-05-20,116
Trinidad And Tobago,2020-05-21,116
Trinidad And Tobago,2020-05-22,116
Trinidad And Tobago,2020-05-23,116
Trinidad And Tobago,2020-05-24,116
Trinidad And Tobago,2020-05-25,116
Trinidad And Tobago,2020-05-26,116
Trinidad And Tobago,2020-05-27,116
Trinidad And Tobago,2020-05-28,116
Trinidad And Tobago,2020-05-29,116
Trinidad And Tobago,2020-05-30,117
Trinidad And Tobago,2020-05-31,117
Trinidad And Tobago,2020-06-01,117
Trinidad And Tobago,2020-06-02,117
Trinidad And Tobago,2020-06-03,117
Trinidad And Tobago,2020-06-04,117
Trinidad And Tobago,2020-06-05,117
Trinidad And Tobago,2020-06-06,117
Trinidad And Tobago,2020-06-07,117
Trinidad And Tobago,2020-06-08,117
Trinidad And Tobago,2020-06-09,117
Trinidad And Tobago,2020-06-10,117
Trinidad And Tobago,2020-06-11,117
Trinidad And Tobago,2020-06-12,117
Trinidad And Tobago,2020-06-13,117
Trinidad And Tobago,2020-06-14,123
Trinidad And Tobago,2020-06-15,123
Trinidad And Tobago,2020-06-16,123
Trinidad And Tobago,2020-06-17,123
Trinidad And Tobago,2020-06-18,123
Trinidad And Tobago,2020-06-19,123
Trinidad And Tobago,2020-06-20,123
Trinidad And Tobago,2020-06-21,123
Trinidad And Tobago,2020-06-22,123
Trinidad And Tobago,2020-06-23,123
Trinidad And Tobago,2020-06-24,123
Trinidad And Tobago,2020-06-25,123
Trinidad And Tobago,2020-06-26,124
Trinidad And Tobago,2020-06-27,126
Trinidad And Tobago,2020-06-28,126
Trinidad And Tobago,2020-06-29,126
Trinidad And Tobago,2020-06-30,130
Trinidad And Tobago,2020-07-01,130
Trinidad And Tobago,2020-07-02,130
Trinidad And Tobago,2020-07-03,130
Trinidad And Tobago,2020-07-04,130
Trinidad And Tobago,2020-07-05,133
Trinidad And Tobago,2020-07-06,133
Trinidad And Tobago,2020-07-07,133
Trinidad And Tobago,2020-07-08,133
Trinidad And Tobago,2020-07-09,133
Trinidad And Tobago,2020-07-10,133
Trinidad And Tobago,2020-07-11,133
Trinidad And Tobago,2020-07-12,133
Trinidad And Tobago,2020-07-13,133
Trinidad And Tobago,2020-07-14,133
Trinidad And Tobago,2020-07-15,133
Trinidad And Tobago,2020-07-16,133
Trinidad And Tobago,2020-07-17,136
Trinidad And Tobago,2020-07-18,137
Trinidad And Tobago,2020-07-19,137
Trinidad And Tobago,2020-07-20,137
Trinidad And Tobago,2020-07-21,139
Trinidad And Tobago,2020-07-22,141
Trinidad And Tobago,2020-07-23,141
Trinidad And Tobago,2020-07-24,142
Trinidad And Tobago,2020-07-25,147
Trinidad And Tobago,2020-07-26,147
Trinidad And Tobago,2020-07-27,148
Trinidad And Tobago,2020-07-28,153
Trinidad And Tobago,2020-07-29,156
Trinidad And Tobago,2020-07-30,164
Trinidad And Tobago,2020-07-31,169
Trinidad And Tobago,2020-08-01,173
Trinidad And Tobago,2020-08-02,182
Trinidad And Tobago,2020-08-03,182
Trinidad And Tobago,2020-08-04,194
Trinidad And Tobago,2020-08-05,199
Trinidad And Tobago,2020-08-06,210
Trinidad And Tobago,2020-08-07,225
Trinidad And Tobago,2020-08-08,275
Trinidad And Tobago,2020-08-09,279
Trinidad And Tobago,2020-08-10,281
Trinidad And Tobago,2020-08-11,300
Trinidad And Tobago,2020-08-12,326
Trinidad And Tobago,2020-08-13,404
Trinidad And Tobago,2020-08-14,426
Trinidad And Tobago,2020-08-15,497
Trinidad And Tobago,2020-08-16,552
Trinidad And Tobago,2020-08-17,588
Trinidad And Tobago,2020-08-18,629
Trinidad And Tobago,2020-08-19,686
Trinidad And Tobago,2020-08-20,767
Trinidad And Tobago,2020-08-21,864
Trinidad And Tobago,2020-08-22,930
Trinidad And Tobago,2020-08-23,1007
Trinidad And Tobago,2020-08-24,1099
Trinidad And Tobago,2020-08-25,1252
Trinidad And Tobago,2020-08-26,1411
Trinidad And Tobago,2020-08-27,1429
Trinidad And Tobago,2020-08-28,1554
Trinidad And Tobago,2020-08-29,1645
Trinidad And Tobago,2020-08-30,1683
Trinidad And Tobago,2020-08-31,1759
Trinidad And Tobago,2020-09-01,1797
Trinidad And Tobago,2020-09-02,1920
Trinidad And Tobago,2020-09-03,1984
Trinidad And Tobago,2020-09-04,2040
Trinidad And Tobago,2020-09-05,2230
Trinidad And Tobago,2020-09-06,2250
Trinidad And Tobago,2020-09-07,2277
Trinidad And Tobago,2020-09-08,2391
Trinidad And Tobago,2020-09-09,2588
Trinidad And Tobago,2020-09-10,2698
Trinidad And Tobago,2020-09-11,2825
Trinidad And Tobago,2020-09-12,2993
Trinidad And Tobago,2020-09-13,3042
Trinidad And Tobago,2020-09-14,3141
Trinidad And Tobago,2020-09-15,3223
Trinidad And Tobago,2020-09-16,3327
Trinidad And Tobago,2020-09-17,3434
Trinidad And Tobago,2020-09-18,3651
Trinidad And Tobago,2020-09-19,3853
Trinidad And Tobago,2020-09-20,3901
Trinidad And Tobago,2020-09-21,3945
Trinidad And Tobago,2020-09-22,4026
Trinidad And Tobago,2020-09-23,4136
Trinidad And Tobago,2020-09-24,4235
Trinidad And Tobago,2020-09-25,4277
Trinidad And Tobago,2020-09-26,4312
Trinidad And Tobago,2020-09-27,4362
Trinidad And Tobago,2020-09-28,4386
Trinidad And Tobago,2020-09-29,4463
Trinidad And Tobago,2020-09-30,4531
Trinidad And Tobago,2020-10-01,4570
Trinidad And Tobago,2020-10-02,4629
Trinidad And Tobago,2020-10-03,4715
Trinidad And Tobago,2020-10-04,4763
Trinidad And Tobago,2020-10-05,4767
Trinidad And Tobago,2020-10-06,4846
Trinidad And Tobago,2020-10-07,4887
Trinidad And Tobago,2020-10-08,4963
Trinidad And Tobago,2020-10-09,5021
Trinidad And Tobago,2020-10-10,5043
Trinidad And Tobago,2020-10-11,5043
Trinidad And Tobago,2020-10-12,5116
Trinidad And Tobago,2020-10-13,5127
Trinidad And Tobago,2020-10-14,5154
Trinidad And Tobago,2020-10-15,5194
Trinidad And Tobago,2020-10-16,5241
Trinidad And Tobago,2020-10-17,5281
Trinidad And Tobago,2020-10-18,5297
Trinidad And Tobago,2020-10-19,5298
Trinidad And Tobago,2020-10-20,5333
Trinidad And Tobago,2020-10-21,5392
Trinidad And Tobago,2020-10-22,5446
Trinidad And Tobago,2020-10-23,5487
Trinidad And Tobago,2020-10-24,5503
Trinidad And Tobago,2020-10-25,5511
Trinidad And Tobago,2020-10-26,5535
Trinidad And Tobago,2020-10-27,5568
Trinidad And Tobago,2020-10-28,5594
Trinidad And Tobago,2020-10-29,5636
Trinidad And Tobago,2020-10-30,5668
Trinidad And Tobago,2020-10-31,5692
Trinidad And Tobago,2020-11-01,5704
Trinidad And Tobago,2020-11-02,5704
Trinidad And Tobago,2020-11-03,5754
Trinidad And Tobago,2020-11-04,5764
Trinidad And Tobago,2020-11-05,5774
Trinidad And Tobago,2020-11-06,5798
Trinidad And Tobago,2020-11-07,5838
Trinidad And Tobago,2020-11-08,5849
Trinidad And Tobago,2020-11-09,5849
Trinidad And Tobago,2020-11-10,5880
Trinidad And Tobago,2020-11-11,5904
Trinidad And Tobago,2020-11-12,5930
Trinidad And Tobago,2020-11-13,5980
Trinidad And Tobago,2020-11-14,6077
Trinidad And Tobago,2020-11-15,6080
Trinidad And Tobago,2020-11-16,6096
Trinidad And Tobago,2020-11-17,6135
Trinidad And Tobago,2020-11-18,6180
Trinidad And Tobago,2020-11-19,6233
Trinidad And Tobago,2020-11-20,6261
Trinidad And Tobago,2020-11-21,6324
Trinidad And Tobago,2020-11-22,6450
Trinidad And Tobago,2020-11-23,6475
Trinidad And Tobago,2020-11-24,6488
Trinidad And Tobago,2020-11-25,6503
Trinidad And Tobago,2020-11-26,6570
Trinidad And Tobago,2020-11-27,6586
Trinidad And Tobago,2020-11-28,6630
Trinidad And Tobago,2020-11-29,6660
Trinidad And Tobago,2020-11-30,6669
Trinidad And Tobago,2020-12-01,6685
Trinidad And Tobago,2020-12-02,6704
Trinidad And Tobago,2020-12-03,6725
Trinidad And Tobago,2020-12-04,6735
Trinidad And Tobago,2020-12-05,6751
Trinidad And Tobago,2020-12-06,6767
Trinidad And Tobago,2020-12-07,6775
Trinidad And Tobago,2020-12-08,6782
Trinidad And Tobago,2020-12-09,6808
Trinidad And Tobago,2020-12-10,6833
Trinidad And Tobago,2020-12-11,6852
Trinidad And Tobago,2020-12-12,6864
Trinidad And Tobago,2020-12-13,6879
Trinidad And Tobago,2020-12-14,6885
Trinidad And Tobago,2020-12-15,6900
Trinidad And Tobago,2020-12-16,6917
Trinidad And Tobago,2020-12-17,6940
Trinidad And Tobago,2020-12-18,6955
Trinidad And Tobago,2020-12-19,6974
Trinidad And Tobago,2020-12-20,7000
Trinidad And Tobago,2020-12-21,7012
Trinidad And Tobago,2020-12-22,7024
Trinidad And Tobago,2020-12-23,7071
Trinidad And Tobago,2020-12-24,7089
Trinidad And Tobago,2020-12-25,7097
Trinidad And Tobago,2020-12-26,7104
Trinidad And Tobago,2020-12-27,7112
Trinidad And Tobago,2020-12-28,7115
Trinidad And Tobago,2020-12-29,7127
Trinidad And Tobago,2020-12-30,7132
Trinidad And Tobago,2020-12-31,7150
Trinidad And Tobago,2021-01-01,7158
Trinidad And Tobago,2021-01-02,7162
Trinidad And Tobago,2021-01-03,7168
Trinidad And Tobago,2021-01-04,7178
Trinidad And Tobago,2021-01-05,7186
Trinidad And Tobago,2021-01-06,7196
Trinidad And Tobago,2021-01-07,7210
Trinidad And Tobago,2021-01-08,7219
Trinidad And Tobago,2021-01-09,7244
Trinidad And Tobago,2021-01-10,7265
Trinidad And Tobago,2021-01-11,7273
Trinidad And Tobago,2021-01-12,7286
Trinidad And Tobago,2021-01-13,7305
Trinidad And Tobago,2021-01-14,7320
Trinidad And Tobago,2021-01-15,7343
Trinidad And Tobago,2021-01-16,7370
Trinidad And Tobago,2021-01-17,7393
Trinidad And Tobago,2021-01-18,7399
Trinidad And Tobago,2021-01-19,7415
Trinidad And Tobago,2021-01-20,7430
Trinidad And Tobago,2021-01-21,7450
Trinidad And Tobago,2021-01-22,7456
Trinidad And Tobago,2021-01-23,7462
Trinidad And Tobago,2021-01-24,7473
Trinidad And Tobago,2021-01-25,7490
Trinidad And Tobago,2021-01-26,7496
Trinidad And Tobago,2021-01-27,7509
Trinidad And Tobago,2021-01-28,7520
Trinidad And Tobago,2021-01-29,7533
Trinidad And Tobago,2021-01-30,7542
Trinidad And Tobago,2021-01-31,7564
Trinidad And Tobago,2021-02-01,7566
Trinidad And Tobago,2021-02-02,7578
Trinidad And Tobago,2021-02-03,7586
Trinidad And Tobago,2021-02-04,7607
Trinidad And Tobago,2021-02-05,7607
Trinidad And Tobago,2021-02-06,7612
Trinidad And Tobago,2021-02-07,7616
Trinidad And Tobago,2021-02-08,7616
Trinidad And Tobago,2021-02-09,7617
Trinidad And Tobago,2021-02-10,7631
Trinidad And Tobago,2021-02-11,7632
Trinidad And Tobago,2021-02-12,7637
Trinidad And Tobago,2021-02-13,7642
Trinidad And Tobago,2021-02-14,7642
Trinidad And Tobago,2021-02-15,7646
Trinidad And Tobago,2021-02-16,7656
Trinidad And Tobago,2021-02-17,7663
Trinidad And Tobago,2021-02-18,7666
Trinidad And Tobago,2021-02-19,7666
Trinidad And Tobago,2021-02-20,7676
Trinidad And Tobago,2021-02-21,7680
Trinidad And Tobago,2021-02-22,7682
Trinidad And Tobago,2021-02-23,7686
Trinidad And Tobago,2021-02-24,7690
Trinidad And Tobago,2021-02-25,7697
Trinidad And Tobago,2021-02-26,7704
Trinidad And Tobago,2021-02-27,7705
Trinidad And Tobago,2021-02-28,7713
Trinidad And Tobago,2021-03-01,7716
Trinidad And Tobago,2021-03-02,7717
Trinidad And Tobago,2021-03-03,7723
Trinidad And Tobago,2021-03-04,7727
Trinidad And Tobago,2021-03-05,7729
Trinidad And Tobago,2021-03-06,7732
Trinidad And Tobago,2021-03-07,7736
Trinidad And Tobago,2021-03-08,7736
Trinidad And Tobago,2021-03-09,7736
Trinidad And Tobago,2021-03-10,7743
Trinidad And Tobago,2021-03-11,7753
Trinidad And Tobago,2021-03-12,7759
Trinidad And Tobago,2021-03-13,7769
Trinidad And Tobago,2021-03-14,7783
Trinidad And Tobago,2021-03-15,7788
Trinidad And Tobago,2021-03-16,7790
Trinidad And Tobago,2021-03-17,7807
Trinidad And Tobago,2021-03-18,7812
Trinidad And Tobago,2021-03-19,7821
Trinidad And Tobago,2021-03-20,7839
Trinidad And Tobago,2021-03-21,7855
Trinidad And Tobago,2021-03-22,7861
Trinidad And Tobago,2021-03-23,7865
Trinidad And Tobago,2021-03-24,7903
Trinidad And Tobago,2021-03-25,7924
Trinidad And Tobago,2021-03-26,7939
Trinidad And Tobago,2021-03-27,7954
Trinidad And Tobago,2021-03-28,7977
Trinidad And Tobago,2021-03-29,7986
Trinidad And Tobago,2021-03-30,8004
Trinidad And Tobago,2021-03-31,8026
Trinidad And Tobago,2021-04-01,8072
Trinidad And Tobago,2021-04-02,8116
Trinidad And Tobago,2021-04-03,8136
Trinidad And Tobago,2021-04-04,8178
Trinidad And Tobago,2021-04-05,8192
Trinidad And Tobago,2021-04-06,8214
Trinidad And Tobago,2021-04-07,8235
Trinidad And Tobago,2021-04-08,8276
Trinidad And Tobago,2021-04-09,8323
Trinidad And Tobago,2021-04-10,8382
Trinidad And Tobago,2021-04-11,8404
Trinidad And Tobago,2021-04-12,8441
Tunisia,2020-01-22,0
Tunisia,2020-01-23,0
Tunisia,2020-01-24,0
Tunisia,2020-01-25,0
Tunisia,2020-01-26,0
Tunisia,2020-01-27,0
Tunisia,2020-01-28,0
Tunisia,2020-01-29,0
Tunisia,2020-01-30,0
Tunisia,2020-01-31,0
Tunisia,2020-02-01,0
Tunisia,2020-02-02,0
Tunisia,2020-02-03,0
Tunisia,2020-02-04,0
Tunisia,2020-02-05,0
Tunisia,2020-02-06,0
Tunisia,2020-02-07,0
Tunisia,2020-02-08,0
Tunisia,2020-02-09,0
Tunisia,2020-02-10,0
Tunisia,2020-02-11,0
Tunisia,2020-02-12,0
Tunisia,2020-02-13,0
Tunisia,2020-02-14,0
Tunisia,2020-02-15,0
Tunisia,2020-02-16,0
Tunisia,2020-02-17,0
Tunisia,2020-02-18,0
Tunisia,2020-02-19,0
Tunisia,2020-02-20,0
Tunisia,2020-02-21,0
Tunisia,2020-02-22,0
Tunisia,2020-02-23,0
Tunisia,2020-02-24,0
Tunisia,2020-02-25,0
Tunisia,2020-02-26,0
Tunisia,2020-02-27,0
Tunisia,2020-02-28,0
Tunisia,2020-02-29,0
Tunisia,2020-03-01,0
Tunisia,2020-03-02,0
Tunisia,2020-03-03,0
Tunisia,2020-03-04,1
Tunisia,2020-03-05,1
Tunisia,2020-03-06,1
Tunisia,2020-03-07,1
Tunisia,2020-03-08,2
Tunisia,2020-03-09,2
Tunisia,2020-03-10,5
Tunisia,2020-03-11,7
Tunisia,2020-03-12,7
Tunisia,2020-03-13,16
