country,year,age,sex,life expectancy
Liberia,2019,0,Both sexes,17.75
Liberia,2019,0,Male,17.43
Liberia,2019,0,Female,18.02
Liberia,2015,60,Both sexes,61.17
Liberia,2015,60,Male,60.65
Liberia,2015,60,Female,61.68
Liberia,2015,0,Both sexes,17.06
Liberia,2015,0,Male,16.8
Liberia,2015,0,Female,17.28
Liberia,2010,60,Both sexes,60.7
Liberia,2010,60,Male,60.07
Liberia,2010,60,Female,61.32
Liberia,2010,0,Both sexes,16.71
Liberia,2010,0,Male,16.34
Liberia,2010,0,Female,17.03
Liberia,2000,60,Both sexes,53.77
Liberia,2000,60,Male,52.89
Liberia,2000,60,Female,54.67
Liberia,2000,0,Both sexes,15.79
Liberia,2000,0,Male,15.33
Liberia,2000,0,Female,16.25
Libya,2019,60,Both sexes,75.78
Libya,2019,60,Male,74.21
Libya,2019,60,Female,77.34
Libya,2019,0,Both sexes,21.26
Libya,2019,0,Male,20.55
Libya,2019,0,Female,21.89
Libya,2015,60,Both sexes,74.6
Libya,2015,60,Male,72.39
Libya,2015,60,Female,76.9
Libya,2015,0,Both sexes,21.34
Libya,2015,0,Male,20.7
Libya,2015,0,Female,21.91
Libya,2010,60,Both sexes,76.04
Libya,2010,60,Male,74.79
Libya,2010,60,Female,77.3
Libya,2010,0,Both sexes,21.52
Libya,2010,0,Male,20.98
Libya,2010,0,Female,22.01
Libya,2000,60,Both sexes,74.4
Libya,2000,60,Male,72.7
Libya,2000,60,Female,76.28
Libya,2000,0,Both sexes,20.99
Libya,2000,0,Male,20.01
Libya,2000,0,Female,22
Lithuania,2019,60,Both sexes,75.99
Lithuania,2019,60,Male,71.23
Lithuania,2019,60,Female,80.43
Lithuania,2019,0,Both sexes,20.93
Lithuania,2019,0,Male,17.58
Lithuania,2019,0,Female,23.46
Lithuania,2015,60,Both sexes,74.38
Lithuania,2015,60,Male,69.09
Lithuania,2015,60,Female,79.47
Lithuania,2015,0,Both sexes,20.32
Lithuania,2015,0,Male,16.89
Lithuania,2015,0,Female,22.95
Lithuania,2010,60,Both sexes,73.14
Lithuania,2010,60,Male,67.49
Lithuania,2010,60,Female,78.67
Lithuania,2010,0,Both sexes,19.87
Lithuania,2010,0,Male,16.37
Lithuania,2010,0,Female,22.49
Lithuania,2000,60,Both sexes,72.04
Lithuania,2000,60,Male,66.68
Lithuania,2000,60,Female,77.23
Lithuania,2000,0,Both sexes,19.46
Lithuania,2000,0,Male,16.45
Lithuania,2000,0,Female,21.66
Luxembourg,2019,60,Both sexes,82.41
Luxembourg,2019,60,Male,80.62
Luxembourg,2019,60,Female,84.2
Luxembourg,2019,0,Both sexes,24.4
Luxembourg,2019,0,Male,22.91
Luxembourg,2019,0,Female,25.81
Luxembourg,2015,60,Both sexes,82.31
Luxembourg,2015,60,Male,80.26
Luxembourg,2015,60,Female,84.29
Luxembourg,2015,0,Both sexes,24.44
Luxembourg,2015,0,Male,22.81
Luxembourg,2015,0,Female,25.91
Luxembourg,2010,60,Both sexes,80.94
Luxembourg,2010,60,Male,78.61
Luxembourg,2010,60,Female,83.1
Luxembourg,2010,0,Both sexes,23.54
Luxembourg,2010,0,Male,21.64
Luxembourg,2010,0,Female,25.15
Luxembourg,2000,60,Both sexes,78.24
Luxembourg,2000,60,Male,75.15
Luxembourg,2000,60,Female,81.11
Luxembourg,2000,0,Both sexes,21.77
Luxembourg,2000,0,Male,19.38
Luxembourg,2000,0,Female,23.72
Madagascar,2019,60,Both sexes,65.35
Madagascar,2019,60,Male,64.1
Madagascar,2019,60,Female,66.6
Madagascar,2019,0,Both sexes,16.76
Madagascar,2019,0,Male,16.15
Madagascar,2019,0,Female,17.33
Madagascar,2015,60,Both sexes,64.19
Madagascar,2015,60,Male,62.87
Madagascar,2015,60,Female,65.5
Madagascar,2015,0,Both sexes,16.5
Madagascar,2015,0,Male,15.8
Madagascar,2015,0,Female,17.16
Madagascar,2010,60,Both sexes,62.79
Madagascar,2010,60,Male,61.43
Madagascar,2010,60,Female,64.17
Madagascar,2010,0,Both sexes,16.12
Madagascar,2010,0,Male,15.33
Madagascar,2010,0,Female,16.89
Madagascar,2000,60,Both sexes,58.82
Madagascar,2000,60,Male,57.54
Madagascar,2000,60,Female,60.18
Madagascar,2000,0,Both sexes,15.38
Madagascar,2000,0,Male,14.6
Madagascar,2000,0,Female,16.22
Malawi,2019,60,Both sexes,65.62
Malawi,2019,60,Male,62.31
Malawi,2019,60,Female,68.93
Malawi,2019,0,Both sexes,17.24
Malawi,2019,0,Male,15.13
Malawi,2019,0,Female,19.03
Malawi,2015,60,Both sexes,63.04
Malawi,2015,60,Male,59.67
Malawi,2015,60,Female,66.47
Malawi,2015,0,Both sexes,16.87
Malawi,2015,0,Male,14.63
Malawi,2015,0,Female,18.81
Malawi,2010,60,Both sexes,56.8
Malawi,2010,60,Male,54.38
Malawi,2010,60,Female,59.24
Malawi,2010,0,Both sexes,16.01
Malawi,2010,0,Male,13.75
Malawi,2010,0,Female,18.03
Malawi,2000,60,Both sexes,44.73
Malawi,2000,60,Male,43.96
Malawi,2000,60,Female,45.59
Malawi,2000,0,Both sexes,13.96
Malawi,2000,0,Male,12.23
Malawi,2000,0,Female,15.76
Malaysia,2019,60,Both sexes,74.72
Malaysia,2019,60,Male,72.61
Malaysia,2019,60,Female,77.08
Malaysia,2019,0,Both sexes,19.5
Malaysia,2019,0,Male,18.49
Malaysia,2019,0,Female,20.56
Malaysia,2015,60,Both sexes,74.95
Malaysia,2015,60,Male,73.01
Malaysia,2015,60,Female,77.13
Malaysia,2015,0,Both sexes,19.89
Malaysia,2015,0,Male,19.1
Malaysia,2015,0,Female,20.74
Malaysia,2010,60,Both sexes,74.25
Malaysia,2010,60,Male,72.25
Malaysia,2010,60,Female,76.52
Malaysia,2010,0,Both sexes,19.18
Malaysia,2010,0,Male,18.34
Malaysia,2010,0,Female,20.06
Malaysia,2000,60,Both sexes,72.8
Malaysia,2000,60,Male,70.55
Malaysia,2000,60,Female,75.31
Malaysia,2000,0,Both sexes,18.09
Malaysia,2000,0,Male,17.03
Malaysia,2000,0,Female,19.21
Maldives,2019,60,Both sexes,79.59
Maldives,2019,60,Male,78.63
Maldives,2019,60,Female,80.76
Maldives,2019,0,Both sexes,22.15
Maldives,2019,0,Male,21.39
Maldives,2019,0,Female,23.05
Maldives,2015,60,Both sexes,78.41
Maldives,2015,60,Male,77.56
Maldives,2015,60,Female,79.47
Maldives,2015,0,Both sexes,21.34
Maldives,2015,0,Male,20.81
Maldives,2015,0,Female,21.95
Maldives,2010,60,Both sexes,76.99
Maldives,2010,60,Male,76.02
Maldives,2010,60,Female,78.17
Maldives,2010,0,Both sexes,20.3
Maldives,2010,0,Male,19.7
Maldives,2010,0,Female,21.04
Maldives,2000,60,Both sexes,70.96
Maldives,2000,60,Male,70.42
Maldives,2000,60,Female,71.48
Maldives,2000,0,Both sexes,17.95
Maldives,2000,0,Male,18.07
Maldives,2000,0,Female,17.8
Mali,2019,60,Both sexes,62.8
Mali,2019,60,Male,62.2
Mali,2019,60,Female,63.4
Mali,2019,0,Both sexes,17.46
Mali,2019,0,Male,17.35
Mali,2019,0,Female,17.56
Mali,2015,60,Both sexes,60.89
Mali,2015,60,Male,60.36
Mali,2015,60,Female,61.41
Mali,2015,0,Both sexes,17.08
Mali,2015,0,Male,16.93
Mali,2015,0,Female,17.2
Mali,2010,60,Both sexes,59.05
Mali,2010,60,Male,58.59
Mali,2010,60,Female,59.49
Mali,2010,0,Both sexes,16.84
Mali,2010,0,Male,16.66
Mali,2010,0,Female,16.99
Mali,2000,60,Both sexes,52.64
Mali,2000,60,Male,52.61
Mali,2000,60,Female,52.75
Mali,2000,0,Both sexes,16.02
Mali,2000,0,Male,16.19
Mali,2000,0,Female,15.87
Malta,2019,60,Both sexes,81.89
Malta,2019,60,Male,79.94
Malta,2019,60,Female,83.8
Malta,2019,0,Both sexes,24.49
Malta,2019,0,Male,22.99
Malta,2019,0,Female,25.86
Malta,2015,60,Both sexes,81.65
Malta,2015,60,Male,79.63
Malta,2015,60,Female,83.58
Malta,2015,0,Both sexes,24.23
Malta,2015,0,Male,22.7
Malta,2015,0,Female,25.58
Malta,2010,60,Both sexes,80.45
Malta,2010,60,Male,78.23
Malta,2010,60,Female,82.54
Malta,2010,0,Both sexes,23.2
Malta,2010,0,Male,21.46
Malta,2010,0,Female,24.71
Malta,2000,60,Both sexes,77.87
Malta,2000,60,Male,75.53
Malta,2000,60,Female,80.1
Malta,2000,0,Both sexes,20.81
Malta,2000,0,Male,19.03
Malta,2000,0,Female,22.38
Mauritania,2019,60,Both sexes,68.38
Mauritania,2019,60,Male,68.08
Mauritania,2019,60,Female,68.73
Mauritania,2019,0,Both sexes,18.98
Mauritania,2019,0,Male,19.12
Mauritania,2019,0,Female,18.87
Mauritania,2015,60,Both sexes,67.41
Mauritania,2015,60,Male,67.19
Mauritania,2015,60,Female,67.69
Mauritania,2015,0,Both sexes,18.84
Mauritania,2015,0,Male,19.04
Mauritania,2015,0,Female,18.7
Mauritania,2010,60,Both sexes,65.59
Mauritania,2010,60,Male,65.4
Mauritania,2010,60,Female,65.87
Mauritania,2010,0,Both sexes,18.49
Mauritania,2010,0,Male,18.74
Mauritania,2010,0,Female,18.31
Mauritania,2000,60,Both sexes,61.96
Mauritania,2000,60,Male,61.75
Mauritania,2000,60,Female,62.23
Mauritania,2000,0,Both sexes,17.12
Mauritania,2000,0,Male,17.22
Mauritania,2000,0,Female,17.04
Mauritius,2019,60,Both sexes,74.07
Mauritius,2019,60,Male,70.95
Mauritius,2019,60,Female,77.32
Mauritius,2019,0,Both sexes,20.29
Mauritius,2019,0,Male,18.45
Mauritius,2019,0,Female,21.97
Mauritius,2015,60,Both sexes,74.14
Mauritius,2015,60,Male,70.96
Mauritius,2015,60,Female,77.43
Mauritius,2015,0,Both sexes,20.16
Mauritius,2015,0,Male,18.24
Mauritius,2015,0,Female,21.9
Mauritius,2010,60,Both sexes,73.24
Mauritius,2010,60,Male,69.84
Mauritius,2010,60,Female,76.8
Mauritius,2010,0,Both sexes,19.39
Mauritius,2010,0,Male,17.36
Mauritius,2010,0,Female,21.22
Mauritius,2000,60,Both sexes,71.17
Mauritius,2000,60,Male,67.74
Mauritius,2000,60,Female,74.8
Mauritius,2000,0,Both sexes,17.83
Mauritius,2000,0,Male,15.77
Mauritius,2000,0,Female,19.75
Mexico,2019,60,Both sexes,76.01
Mexico,2019,60,Male,73.13
Mexico,2019,60,Female,78.86
Mexico,2019,0,Both sexes,21.84
Mexico,2019,0,Male,20.5
Mexico,2019,0,Female,23.06
Mexico,2015,60,Both sexes,75.87
Mexico,2015,60,Male,73.09
Mexico,2015,60,Female,78.61
Mexico,2015,0,Both sexes,21.73
Mexico,2015,0,Male,20.42
Mexico,2015,0,Female,22.93
Mexico,2010,60,Both sexes,75.13
Mexico,2010,60,Male,72.23
Mexico,2010,60,Female,78.01
Mexico,2010,0,Both sexes,21.52
Mexico,2010,0,Male,20.26
Mexico,2010,0,Female,22.67
Mexico,2000,60,Both sexes,74.41
Mexico,2000,60,Male,71.68
Mexico,2000,60,Female,77.12
Mexico,2000,0,Both sexes,21.57
Mexico,2000,0,Male,20.28
Mexico,2000,0,Female,22.73
Micronesia,2019,60,Both sexes,63.03
Micronesia,2019,60,Male,60.35
Micronesia,2019,60,Female,66.05
Micronesia,2019,0,Both sexes,14.7
Micronesia,2019,0,Male,13.82
Micronesia,2019,0,Female,15.58
Micronesia,2015,60,Both sexes,62.74
Micronesia,2015,60,Male,60.14
Micronesia,2015,60,Female,65.66
Micronesia,2015,0,Both sexes,14.78
Micronesia,2015,0,Male,13.96
Micronesia,2015,0,Female,15.6
Micronesia,2010,60,Both sexes,62.67
Micronesia,2010,60,Male,60.01
Micronesia,2010,60,Female,65.61
Micronesia,2010,0,Both sexes,14.87
Micronesia,2010,0,Male,14.06
Micronesia,2010,0,Female,15.65
Micronesia,2000,60,Both sexes,61.19
Micronesia,2000,60,Male,58.45
Micronesia,2000,60,Female,64.2
Micronesia,2000,0,Both sexes,14.63
Micronesia,2000,0,Male,13.75
Micronesia,2000,0,Female,15.47
Mongolia,2019,60,Both sexes,68.1
Mongolia,2019,60,Male,63.82
Mongolia,2019,60,Female,72.76
Mongolia,2019,0,Both sexes,16.41
Mongolia,2019,0,Male,14.16
Mongolia,2019,0,Female,18.51
Mongolia,2015,60,Both sexes,67.61
Mongolia,2015,60,Male,63.45
Mongolia,2015,60,Female,72.13
Mongolia,2015,0,Both sexes,16.5
Mongolia,2015,0,Male,14.5
Mongolia,2015,0,Female,18.35
Mongolia,2010,60,Both sexes,65.05
Mongolia,2010,60,Male,61.09
Mongolia,2010,60,Female,69.47
Mongolia,2010,0,Both sexes,15.09
Mongolia,2010,0,Male,13.27
Mongolia,2010,0,Female,16.86
Mongolia,2000,60,Both sexes,60.52
Mongolia,2000,60,Male,57.34
Mongolia,2000,60,Female,64.11
Mongolia,2000,0,Both sexes,13.42
Mongolia,2000,0,Male,12
Mongolia,2000,0,Female,14.91
Montenegro,2019,60,Both sexes,75.88
Montenegro,2019,60,Male,73.15
Montenegro,2019,60,Female,78.65
Montenegro,2019,0,Both sexes,19.44
Montenegro,2019,0,Male,17.44
Montenegro,2019,0,Female,21.32
Montenegro,2015,60,Both sexes,75.27
Montenegro,2015,60,Male,72.83
Montenegro,2015,60,Female,77.73
Montenegro,2015,0,Both sexes,18.99
Montenegro,2015,0,Male,17.25
Montenegro,2015,0,Female,20.59
Montenegro,2010,60,Both sexes,74.69
Montenegro,2010,60,Male,72.27
Montenegro,2010,60,Female,77.12
Montenegro,2010,0,Both sexes,18.97
Montenegro,2010,0,Male,17.47
Montenegro,2010,0,Female,20.3
Montenegro,2000,60,Both sexes,73.56
Montenegro,2000,60,Male,70.88
Montenegro,2000,60,Female,76.27
Montenegro,2000,0,Both sexes,19.21
Montenegro,2000,0,Male,17.65
Montenegro,2000,0,Female,20.61
Morocco,2019,60,Both sexes,72.99
Morocco,2019,60,Male,71.68
Morocco,2019,60,Female,74.31
Morocco,2019,0,Both sexes,18.67
Morocco,2019,0,Male,17.74
Morocco,2019,0,Female,19.59
Morocco,2015,60,Both sexes,72.46
Morocco,2015,60,Male,71.37
Morocco,2015,60,Female,73.55
Morocco,2015,0,Both sexes,18.54
Morocco,2015,0,Male,17.87
Morocco,2015,0,Female,19.18
Morocco,2010,60,Both sexes,71.6
Morocco,2010,60,Male,71.07
Morocco,2010,60,Female,72.27
Morocco,2010,0,Both sexes,18.72
Morocco,2010,0,Male,18.85
Morocco,2010,0,Female,18.76
Morocco,2000,60,Both sexes,69.35
Morocco,2000,60,Male,68.06
Morocco,2000,60,Female,70.59
Morocco,2000,0,Both sexes,18.41
Morocco,2000,0,Male,17.79
Morocco,2000,0,Female,18.95
Mozambique,2019,60,Both sexes,58.14
Mozambique,2019,60,Male,54.46
Mozambique,2019,60,Female,61.73
Mozambique,2019,0,Both sexes,15.8
Mozambique,2019,0,Male,13.34
Mozambique,2019,0,Female,17.83
Mozambique,2015,60,Both sexes,55.95
Mozambique,2015,60,Male,52.42
Mozambique,2015,60,Female,59.45
Mozambique,2015,0,Both sexes,15.29
Mozambique,2015,0,Male,12.71
Mozambique,2015,0,Female,17.48
Mozambique,2010,60,Both sexes,53.48
Mozambique,2010,60,Male,50.66
Mozambique,2010,60,Female,56.29
Mozambique,2010,0,Both sexes,15.1
Mozambique,2010,0,Male,12.49
Mozambique,2010,0,Female,17.44
Mozambique,2000,60,Both sexes,50.69
Mozambique,2000,60,Male,48.37
Mozambique,2000,60,Female,53.05
Mozambique,2000,0,Both sexes,15.23
Mozambique,2000,0,Male,13.13
Mozambique,2000,0,Female,17.24
Burma,2019,60,Both sexes,69.13
Burma,2019,60,Male,65.91
Burma,2019,60,Female,72.2
Burma,2019,0,Both sexes,18.06
Burma,2019,0,Male,16.17
Burma,2019,0,Female,19.62
Burma,2015,60,Both sexes,67.58
Burma,2015,60,Male,64.32
Burma,2015,60,Female,70.7
Burma,2015,0,Both sexes,17.68
Burma,2015,0,Male,15.78
Burma,2015,0,Female,19.27
Burma,2010,60,Both sexes,64.79
Burma,2010,60,Male,61.62
Burma,2010,60,Female,67.87
Burma,2010,0,Both sexes,16.97
Burma,2010,0,Male,15.1
Burma,2010,0,Female,18.61
Burma,2000,60,Both sexes,59.99
Burma,2000,60,Male,57.31
Burma,2000,60,Female,62.67
Burma,2000,0,Both sexes,15.43
Burma,2000,0,Male,13.81
Burma,2000,0,Female,16.87
Namibia,2019,60,Both sexes,64.58
Namibia,2019,60,Male,60.58
Namibia,2019,60,Female,68.45
Namibia,2019,0,Both sexes,17.24
Namibia,2019,0,Male,14.68
Namibia,2019,0,Female,19.25
Namibia,2015,60,Both sexes,62.87
Namibia,2015,60,Male,59.36
Namibia,2015,60,Female,66.22
Namibia,2015,0,Both sexes,16.99
Namibia,2015,0,Male,14.46
Namibia,2015,0,Female,19.06
Namibia,2010,60,Both sexes,60.94
Namibia,2010,60,Male,57.25
Namibia,2010,60,Female,64.66
Namibia,2010,0,Both sexes,16.45
Namibia,2010,0,Male,13.89
Namibia,2010,0,Female,18.76
Namibia,2000,60,Both sexes,53.32
Namibia,2000,60,Male,51.01
Namibia,2000,60,Female,55.5
Namibia,2000,0,Both sexes,14.64
Namibia,2000,0,Male,12.71
Namibia,2000,0,Female,16.27
Nepal,2019,60,Both sexes,70.88
Nepal,2019,60,Male,68.88
Nepal,2019,60,Female,72.75
Nepal,2019,0,Both sexes,18.01
Nepal,2019,0,Male,16.8
Nepal,2019,0,Female,19.15
Nepal,2015,60,Both sexes,69.43
Nepal,2015,60,Male,67.32
Nepal,2015,60,Female,71.39
Nepal,2015,0,Both sexes,17.83
Nepal,2015,0,Male,16.73
Nepal,2015,0,Female,18.93
Nepal,2010,60,Both sexes,69.18
Nepal,2010,60,Male,67.52
Nepal,2010,60,Female,70.92
Nepal,2010,0,Both sexes,18.1
Nepal,2010,0,Male,17.19
Nepal,2010,0,Female,19.03
Nepal,2000,60,Both sexes,65.26
Nepal,2000,60,Male,63.87
Nepal,2000,60,Female,66.57
Nepal,2000,0,Both sexes,17.59
Nepal,2000,0,Male,16.68
Nepal,2000,0,Female,18.35
Netherlands,2019,60,Both sexes,81.79
Netherlands,2019,60,Male,80.4
Netherlands,2019,60,Female,83.15
Netherlands,2019,0,Both sexes,24.08
Netherlands,2019,0,Male,22.96
Netherlands,2019,0,Female,25.13
Netherlands,2015,60,Both sexes,81.28
Netherlands,2015,60,Male,79.67
Netherlands,2015,60,Female,82.82
Netherlands,2015,0,Both sexes,23.63
Netherlands,2015,0,Male,22.27
Netherlands,2015,0,Female,24.87
Netherlands,2010,60,Both sexes,80.68
Netherlands,2010,60,Male,78.74
Netherlands,2010,60,Female,82.5
Netherlands,2010,0,Both sexes,23.29
Netherlands,2010,0,Male,21.59
Netherlands,2010,0,Female,24.8
Netherlands,2000,60,Both sexes,78.01
Netherlands,2000,60,Male,75.49
Netherlands,2000,60,Female,80.39
Netherlands,2000,0,Both sexes,21.32
Netherlands,2000,0,Male,19.15
Netherlands,2000,0,Female,23.23
New Zealand,2019,60,Both sexes,81.96
New Zealand,2019,60,Male,80.36
New Zealand,2019,60,Female,83.52
New Zealand,2019,0,Both sexes,24.83
New Zealand,2019,0,Male,23.75
New Zealand,2019,0,Female,25.84
New Zealand,2015,60,Both sexes,81.31
New Zealand,2015,60,Male,79.73
New Zealand,2015,60,Female,82.85
New Zealand,2015,0,Both sexes,24.28
New Zealand,2015,0,Male,23.16
New Zealand,2015,0,Female,25.33
New Zealand,2010,60,Both sexes,80.94
New Zealand,2010,60,Male,79.12
New Zealand,2010,60,Female,82.71
New Zealand,2010,0,Both sexes,24.2
New Zealand,2010,0,Male,22.96
New Zealand,2010,0,Female,25.35
New Zealand,2000,60,Both sexes,78.57
New Zealand,2000,60,Male,75
New Zealand,2000,60,Female,81.06
New Zealand,2000,0,Both sexes,22.38
New Zealand,2000,0,Male,20.46
New Zealand,2000,0,Female,24.12
Nicaragua,2019,60,Both sexes,75.04
Nicaragua,2019,60,Male,72.07
Nicaragua,2019,60,Female,77.93
Nicaragua,2019,0,Both sexes,20.03
Nicaragua,2019,0,Male,18.04
Nicaragua,2019,0,Female,21.87
Nicaragua,2015,60,Both sexes,74.62
Nicaragua,2015,60,Male,71.83
Nicaragua,2015,60,Female,77.32
Nicaragua,2015,0,Both sexes,19.91
Nicaragua,2015,0,Male,18.18
Nicaragua,2015,0,Female,21.48
Nicaragua,2010,60,Both sexes,74.05
Nicaragua,2010,60,Male,71.38
Nicaragua,2010,60,Female,76.66
Nicaragua,2010,0,Both sexes,19.62
Nicaragua,2010,0,Male,18.03
Nicaragua,2010,0,Female,21.1
Nicaragua,2000,60,Both sexes,73.26
Nicaragua,2000,60,Male,70.77
Nicaragua,2000,60,Female,75.67
Nicaragua,2000,0,Both sexes,20.06
Nicaragua,2000,0,Male,18.63
Nicaragua,2000,0,Female,21.33
Niger,2019,60,Both sexes,63.29
Niger,2019,60,Male,62.06
Niger,2019,60,Female,64.56
Niger,2019,0,Both sexes,17.19
Niger,2019,0,Male,16.59
Niger,2019,0,Female,17.79
Niger,2015,60,Both sexes,61.54
Niger,2015,60,Male,60.28
Niger,2015,60,Female,62.86
Niger,2015,0,Both sexes,16.82
Niger,2015,0,Male,16.16
Niger,2015,0,Female,17.48
Niger,2010,60,Both sexes,58.95
Niger,2010,60,Male,57.77
Niger,2010,60,Female,60.19
Niger,2010,0,Both sexes,16.59
Niger,2010,0,Male,15.91
Niger,2010,0,Female,17.24
Niger,2000,60,Both sexes,50.35
Niger,2000,60,Male,49.73
Niger,2000,60,Female,50.99
Niger,2000,0,Both sexes,15.79
Niger,2000,0,Male,15.33
Niger,2000,0,Female,16.19
Nigeria,2019,60,Both sexes,62.62
Nigeria,2019,60,Male,61.2
Nigeria,2019,60,Female,64.1
Nigeria,2019,0,Both sexes,18.24
Nigeria,2019,0,Male,17.59
Nigeria,2019,0,Female,18.86
Nigeria,2015,60,Both sexes,61.16
Nigeria,2015,60,Male,59.59
Nigeria,2015,60,Female,62.8
Nigeria,2015,0,Both sexes,17.81
Nigeria,2015,0,Male,17.09
Nigeria,2015,0,Female,18.5
Nigeria,2010,60,Both sexes,59.24
Nigeria,2010,60,Male,57.75
Nigeria,2010,60,Female,60.79
Nigeria,2010,0,Both sexes,17.28
Nigeria,2010,0,Male,16.51
Nigeria,2010,0,Female,18.03
Nigeria,2000,60,Both sexes,53.63
Nigeria,2000,60,Male,52.16
Nigeria,2000,60,Female,55.17
Nigeria,2000,0,Both sexes,16.19
Nigeria,2000,0,Male,15.39
Nigeria,2000,0,Female,16.96
Norway,2019,60,Both sexes,82.62
Norway,2019,60,Male,81.08
Norway,2019,60,Female,84.13
Norway,2019,0,Both sexes,24.66
Norway,2019,0,Male,23.47
Norway,2019,0,Female,25.76
Norway,2015,60,Both sexes,82.01
Norway,2015,60,Male,80.26
Norway,2015,60,Female,83.71
Norway,2015,0,Both sexes,24.2
Norway,2015,0,Male,22.84
Norway,2015,0,Female,25.44
Norway,2010,60,Both sexes,80.87
Norway,2010,60,Male,78.83
Norway,2010,60,Female,82.85
Norway,2010,0,Both sexes,23.5
Norway,2010,0,Male,21.89
Norway,2010,0,Female,24.96
Norway,2000,60,Both sexes,78.53
Norway,2000,60,Male,75.86
Norway,2000,60,Female,81.15
Norway,2000,0,Both sexes,21.97
Norway,2000,0,Male,19.98
Norway,2000,0,Female,23.74
Oman,2019,60,Both sexes,73.9
Oman,2019,60,Male,72.97
Oman,2019,60,Female,75.26
Oman,2019,0,Both sexes,17.8
Oman,2019,0,Male,17.23
Oman,2019,0,Female,18.48
Oman,2015,60,Both sexes,72.52
Oman,2015,60,Male,71.4
Oman,2015,60,Female,74.09
Oman,2015,0,Both sexes,16.68
Oman,2015,0,Male,15.95
Oman,2015,0,Female,17.52
Oman,2010,60,Both sexes,70.36
Oman,2010,60,Male,68.97
Oman,2010,60,Female,72.55
Oman,2010,0,Both sexes,15.88
Oman,2010,0,Male,15.17
Oman,2010,0,Female,16.78
Oman,2000,60,Both sexes,69.07
Oman,2000,60,Male,67.26
Oman,2000,60,Female,71.53
Oman,2000,0,Both sexes,15.65
Oman,2000,0,Male,14.75
Oman,2000,0,Female,16.6
Pakistan,2019,60,Both sexes,65.61
Pakistan,2019,60,Male,64.59
Pakistan,2019,60,Female,66.72
Pakistan,2019,0,Both sexes,17.26
Pakistan,2019,0,Male,16.8
Pakistan,2019,0,Female,17.76
Pakistan,2015,60,Both sexes,64.18
Pakistan,2015,60,Male,63.12
Pakistan,2015,60,Female,65.36
Pakistan,2015,0,Both sexes,16.83
Pakistan,2015,0,Male,16.29
Pakistan,2015,0,Female,17.43
Pakistan,2010,60,Both sexes,62.64
Pakistan,2010,60,Male,61.53
Pakistan,2010,60,Female,63.9
Pakistan,2010,0,Both sexes,16.4
Pakistan,2010,0,Male,15.81
Pakistan,2010,0,Female,17.07
Pakistan,2000,60,Both sexes,60.08
Pakistan,2000,60,Male,59.32
Pakistan,2000,60,Female,60.99
Pakistan,2000,0,Both sexes,15.72
Pakistan,2000,0,Male,15.18
Pakistan,2000,0,Female,16.38
Panama,2019,60,Both sexes,79.29
Panama,2019,60,Male,76.65
Panama,2019,60,Female,82.06
Panama,2019,0,Both sexes,24.26
Panama,2019,0,Male,22.55
Panama,2019,0,Female,25.95
Panama,2015,60,Both sexes,78.72
Panama,2015,60,Male,76.17
Panama,2015,60,Female,81.38
Panama,2015,0,Both sexes,24.01
Panama,2015,0,Male,22.57
Panama,2015,0,Female,25.42
Panama,2010,60,Both sexes,77.53
Panama,2010,60,Male,74.63
Panama,2010,60,Female,80.65
Panama,2010,0,Both sexes,23.33
Panama,2010,0,Male,21.74
Panama,2010,0,Female,24.96
Panama,2000,60,Both sexes,77.23
Panama,2000,60,Male,74.6
Panama,2000,60,Female,80.08
Panama,2000,0,Both sexes,23.32
Panama,2000,0,Male,21.81
Panama,2000,0,Female,24.92
Papua New Guinea,2019,60,Both sexes,65.3
Papua New Guinea,2019,60,Male,63.4
Papua New Guinea,2019,60,Female,67.36
Papua New Guinea,2019,0,Both sexes,16.48
Papua New Guinea,2019,0,Male,15.37
Papua New Guinea,2019,0,Female,17.59
Papua New Guinea,2015,60,Both sexes,64.49
Papua New Guinea,2015,60,Male,62.57
Papua New Guinea,2015,60,Female,66.54
Papua New Guinea,2015,0,Both sexes,16.33
Papua New Guinea,2015,0,Male,15.17
Papua New Guinea,2015,0,Female,17.46
Papua New Guinea,2010,60,Both sexes,63.42
Papua New Guinea,2010,60,Male,61.52
Papua New Guinea,2010,60,Female,65.4
Papua New Guinea,2010,0,Both sexes,16.09
Papua New Guinea,2010,0,Male,14.86
Papua New Guinea,2010,0,Female,17.24
Papua New Guinea,2000,60,Both sexes,63.29
Papua New Guinea,2000,60,Male,61.12
Papua New Guinea,2000,60,Female,65.57
Papua New Guinea,2000,0,Both sexes,16.35
Papua New Guinea,2000,0,Male,14.99
Papua New Guinea,2000,0,Female,17.63
Paraguay,2019,60,Both sexes,75.81
Paraguay,2019,60,Male,73.08
Paraguay,2019,60,Female,78.85
Paraguay,2019,0,Both sexes,21.78
Paraguay,2019,0,Male,20.15
Paraguay,2019,0,Female,23.5
Paraguay,2015,60,Both sexes,75.56
Paraguay,2015,60,Male,72.83
Paraguay,2015,60,Female,78.6
Paraguay,2015,0,Both sexes,21.81
Paraguay,2015,0,Male,20.25
Paraguay,2015,0,Female,23.46
Paraguay,2010,60,Both sexes,74.99
Paraguay,2010,60,Male,72.47
Paraguay,2010,60,Female,77.73
Paraguay,2010,0,Both sexes,21.57
Paraguay,2010,0,Male,20.17
Paraguay,2010,0,Female,23
